score,node_distribution_unreversed,node_distribution,node_distribution_raw,distance_to_borderlines_unreversed,distance_to_borderlines,distance_to_borderlines_raw,edge_length_sum,edge_length_sum_raw,edge_node_distance_contribution_unreversed,edge_node_distance_contribution,edge_node_distance_contribution_raw,count_edge_crossings,count_edge_crossings_raw,communities_closeness,sum_of_angles,symmetry,category
4,2.401294468425061,5.326661383254361,3.90832401667757,12.0,14.182,9.351,1.258874476288829,1.5446555957853545,1.3668160934474083,5.062571056440017,3.097604837378979,0,0,2.401294468425061,0.1728757351366122,0.9933579655292654,RGG
2,1.4612065452491447,103.96584030842645,12.931197160845963,12.0,7.487,7.548,0.4144611336584961,0.7361454351880095,0.7361454351880095,102.06366396248991,11.552003067929185,0,0,1.4612065452491447,0.0811124890020784,0.9875446193164193,RGG
4,1.3115351763868994,25.939618483015302,8.067080905508266,12.0,15.527,10.133,0.3583829656068064,0.7819903329982248,0.7439724910951173,24.718558577472503,6.494403617073973,0,0,1.3115351763868994,0.20016854557714742,0.9954182565666019,RGG
5,37.318659404450706,177.88695840358432,76.70081472757063,40.0,46.608,27.347,2.179169549169647,4.895577781105487,63.77931395552708,812.783120775158,201.17753183605973,9,3,8.908782338295305,7.060190663074304,0.9218359977055437,RGG
6,62.590819026697474,202.77580605960776,53.82834040182418,40.0,161.628,50.225,3.1417689590787403,5.462138520203916,118.31209638284398,619.6853774094556,116.40079910377841,0,0,14.670871408167754,6.730530473380844,0.9296005963637222,RGG
2,22.936408989120082,760.6646631017807,136.1500533336798,40.0,50.083,32.393,3.48549375493676,5.700940375027469,28.319238908491315,83215.99996987612,957.0135355493774,100,10,5.321584050381315,6.243277717808285,0.9762054536919329,RGG
3,26.965521613515023,235.57422500737567,91.43029432441479,40.0,63.906,33.353,3.413067612472424,5.710262558936682,41.1739826738272,802581.9923488118,1190.6629429954858,16,4,6.646576033273373,5.7796641136036655,0.9915294762768663,RGG
4,25.004356433620956,290.80623581912596,101.16416147093051,40.0,63.767,34.453,3.160249652150104,5.431585061752464,35.75754509312716,88250.50597902237,628.3756356739234,36,6,5.780468707692592,7.4776300232259185,0.9779127842244579,RGG
1,23.399644760746696,1401.9694515441465,161.00034125878895,40.0,53.901,32.861,4.086607471599311,6.104460736329388,27.109619655771724,381560.99829097174,1206.1669193849825,225,15,7.203477178816135,5.337719898390945,0.9897189494281853,RGG
6,11.716846153697118,8.915863443438237,9.183382870761895,20.0,33.683,15.832,6.443625163790921,6.1283113242014355,16.24682617430278,25.728777560747922,21.0421125744368,1,1,6.1283113242014355,2.249999900412252,0.9529535949010703,RGG
5,14.696668422800371,95.1229037700084,15.95535077724025,20.0,121.376,31.652,11.290589162121966,7.0374230141948875,17.76317000673236,602.6798665920788,66.39621417910341,1,1,7.0374230141948875,0.9745981636045491,0.8562176584119467,RGG
2,6.940591437960964,45.46959398342724,17.77097783290958,20.0,19.18,14.337,3.105694446293886,4.054610896149321,8.99595173165886,2055.6065524641995,87.59407105003804,0,0,4.054610896149321,1.735394660357389,0.9902846349173849,RGG
3,5.458874987804293,202.90465443272103,30.208647516921467,20.0,18.973,14.606,2.4089616602005894,3.4418174925429827,6.447428705149186,998.3662341935259,98.05032713597446,0,0,3.4418174925429827,2.0291672501146643,0.9799652128402037,RGG
1,5.061685553501336,93.68142670820598,25.982839957615134,20.0,31.11,17.787,2.3854104517888937,3.5179468476619196,5.138562171644288,33324.57718398581,271.28830006805543,1,1,3.5179468476619196,1.1518400868009229,0.974327143391066,RGG
4,6.64783416857746,31.465495561378614,16.775513043266702,20.0,32.991,17.168,2.157579708780811,3.4393621003407007,9.01592127811256,138.72235040871354,43.88680611380493,1,1,3.4393621003407007,1.9642912080132637,0.9904124925327292,RGG
6,35.19580480246366,238.59564487261352,83.3052159792267,40.0,39.679,25.745,0.9933837312060401,2.6368578333465837,39.33543251715194,567.8308598764487,130.67918180682668,0,0,5.863618041229225,2.149915280660907,0.9284561779435313,RGG
5,58.39637243709108,1465.1824369765582,77.25016422265635,40.0,162.041,49.311,1.9619814999488938,3.4342207207236877,65.42888291678025,4983.418011612271,150.79124319826386,0,0,12.255630646553552,2.9802852149367958,0.9606156539544856,RGG
1,22.936408989120082,760.6646631017807,136.1500533336798,40.0,50.083,32.393,3.398134106195676,4.140090540627072,20.047838031166865,5506.118253660613,354.1606686035779,1,1,3.81197994290765,1.5109020519039842,0.9762054536919329,RGG
3,26.965521613515023,235.57422500737567,91.43029432441479,40.0,63.906,33.353,3.5417915325992695,4.699408127908659,21.506160844971564,5766.609030739719,264.0513944498152,64,8,5.4173096677395325,2.8371641693287946,0.9915294762768663,RGG
4,25.004356433620956,290.80623581912596,101.16416147093051,40.0,63.767,34.453,2.79367399139663,3.8273090926392115,23.814795964482517,19702.9195134924,330.1195809287739,16,4,3.752470889771983,2.9428538987242185,0.9779127842244579,RGG
2,23.399644760746696,1401.9694515441465,161.00034125878895,40.0,53.901,32.861,3.0765006006943425,4.392409669532756,15.168824596008095,11367.47166298871,507.4473855611868,64,8,5.304553478598812,2.4435079604152414,0.9897189494281853,RGG
